"magpiecell","basincode"
"RUS.24967",48691
"RUS.24968",48691
"RUS.24969",48691
"RUS.24970",48691
"RUS.24971",48691
"RUS.24972",48691
"RUS.24973",48691
"RUS.24974",48691
"RUS.24975",48691
"RUS.24976",48691
"RUS.24977",48691
"RUS.24978",48691
"RUS.24979",48691
"RUS.24980",48691
"RUS.24981",48691
"RUS.24982",48691
"RUS.24983",48691
"RUS.24984",48691
"RUS.24985",54493
"RUS.24986",54493
"RUS.24987",54493
"RUS.24988",54493
"RUS.24989",54493
"RUS.24990",54493
"RUS.24991",54493
"RUS.24992",54493
"RUS.24993",54493
"RUS.24994",54493
"RUS.24995",54493
"RUS.24996",54493
"RUS.24997",54493
"RUS.24998",54493
"RUS.24999",55058
"RUS.25000",55058
"RUS.25001",52809
"RUS.25002",52809
"RUS.25003",52809
"RUS.25004",53110
"RUS.25005",53110
"RUS.25006",53261
"RUS.25007",53573
"RUS.25008",53730
"RUS.25009",53732
"RUS.25010",53732
"RUS.25011",48691
"RUS.25012",48691
"RUS.25013",48691
"RUS.25014",48691
"RUS.25015",48691
"RUS.25016",48691
"RUS.25017",48691
"RUS.25018",48691
"RUS.25019",48691
"RUS.25020",48691
"RUS.25021",48691
"RUS.25022",48691
"RUS.25023",48691
"RUS.25024",48691
"RUS.25025",48691
"RUS.25026",48691
"RUS.25027",48691
"RUS.25028",48691
"RUS.25029",48691
"RUS.25030",48691
"RUS.25031",48691
"RUS.25032",48691
"RUS.25033",48691
"RUS.25034",48691
"RUS.25035",48691
"RUS.25036",48691
"RUS.25037",48691
"RUS.25038",48691
"RUS.25039",48691
"RUS.25040",48691
"RUS.25041",48691
"RUS.25042",54493
"RUS.25043",54493
"RUS.25044",54493
"RUS.25045",54493
"RUS.25046",54493
"RUS.25047",54493
"RUS.25048",54493
"RUS.25049",54493
"RUS.25050",54493
"RUS.25051",54493
"RUS.25052",54493
"RUS.25053",54493
"RUS.25054",54493
"RUS.25055",54493
"RUS.25056",55058
"RUS.25057",55058
"RUS.25058",52809
"RUS.25059",52809
"RUS.25060",52809
"RUS.25061",53110
"RUS.25062",53110
"RUS.25063",53261
"RUS.25064",53573
"RUS.25065",53889
"RUS.25066",53891
"RUS.25067",48691
"RUS.25068",48691
"RUS.25069",48691
"RUS.25070",48691
"RUS.25071",48691
"RUS.25072",48691
"RUS.25073",48691
"RUS.25074",48691
"RUS.25075",48691
"RUS.25076",48691
"RUS.25077",48691
"RUS.25078",48691
"RUS.25079",48691
"RUS.25080",48691
"RUS.25081",48691
"RUS.25082",48691
"RUS.25083",48691
"RUS.25084",48691
"RUS.25085",48691
"RUS.25086",48691
"RUS.25087",48691
"RUS.25088",48691
"RUS.25089",48691
"RUS.25090",48691
"RUS.25091",48691
"RUS.25092",48691
"RUS.25093",48691
"RUS.25094",48691
"RUS.25095",48691
"RUS.25096",48691
"RUS.25097",48691
"RUS.25098",60938
"RUS.25099",54493
"RUS.25100",54493
"RUS.25101",54493
"RUS.25102",54493
"RUS.25103",54493
"RUS.25104",54493
"RUS.25105",54493
"RUS.25106",54493
"RUS.25107",54493
"RUS.25108",54493
"RUS.25109",54493
"RUS.25110",54493
"RUS.25111",54493
"RUS.25112",54493
"RUS.25113",55058
"RUS.25114",55058
"RUS.25115",52809
"RUS.25116",52809
"RUS.25117",52809
"RUS.25118",53110
"RUS.25119",53110
"RUS.25120",54197
"RUS.25121",54044
"RUS.25122",54045
"RUS.25123",54046
"RUS.25124",48691
"RUS.25125",48691
"RUS.25126",48691
"RUS.25127",48691
"RUS.25128",48691
"RUS.25129",48691
"RUS.25130",48691
"RUS.25131",48691
"RUS.25132",60938
"RUS.25133",60938
"RUS.25134",48691
"RUS.25135",48691
"RUS.25136",48691
"RUS.25137",48691
"RUS.25138",48691
"RUS.25139",48691
"RUS.25140",48691
"RUS.25141",48691
"RUS.25142",48691
"RUS.25143",48691
"RUS.25144",48691
"RUS.25145",48691
"RUS.25146",48691
"RUS.25147",48691
"RUS.25148",48691
"RUS.25149",48691
"RUS.25150",48691
"RUS.25151",48691
"RUS.25152",48691
"RUS.25153",48691
"RUS.25154",48691
"RUS.25155",60938
"RUS.25156",54493
"RUS.25157",54493
"RUS.25158",54493
"RUS.25159",54493
"RUS.25160",54493
"RUS.25161",54493
"RUS.25162",54493
"RUS.25163",54493
"RUS.25164",54493
"RUS.25165",54493
"RUS.25166",54493
"RUS.25167",54493
"RUS.25168",54493
"RUS.25169",54493
"RUS.25170",55058
"RUS.25171",55058
"RUS.25172",52809
"RUS.25173",52809
"RUS.25174",52809
"RUS.25175",53110
"RUS.25176",53110
"RUS.25177",54197
"RUS.25178",54197
"RUS.25179",54198
"RUS.25180",54199
"RUS.25181",54354
"RUS.25182",48691
"RUS.25183",48691
"RUS.25184",48691
"RUS.25185",48691
"RUS.25186",48691
"RUS.25187",60938
"RUS.25188",60938
"RUS.25189",60938
"RUS.25190",60938
"RUS.25191",48691
"RUS.25192",60938
"RUS.25193",60938
"RUS.25194",60938
"RUS.25195",60938
"RUS.25196",48691
"RUS.25197",48691
"RUS.25198",48691
"RUS.25199",48691
"RUS.25200",48691
"RUS.25201",48691
"RUS.25202",48691
"RUS.25203",48691
"RUS.25204",48691
"RUS.25205",48691
"RUS.25206",48691
"RUS.25207",48691
"RUS.25208",48691
"RUS.25209",48691
"RUS.25210",48691
"RUS.25211",60938
"RUS.25212",54493
"RUS.25213",54493
"RUS.25214",54493
"RUS.25215",54493
"RUS.25216",54493
"RUS.25217",54493
"RUS.25218",54493
"RUS.25219",54493
"RUS.25220",54493
"RUS.25221",54493
"RUS.25222",54493
"RUS.25223",54493
"RUS.25224",54493
"RUS.25225",54493
"RUS.25226",55058
"RUS.25227",55058
"RUS.25228",52809
"RUS.25229",52809
"RUS.25230",52809
"RUS.25231",52809
"RUS.25232",53110
"RUS.25233",54351
"RUS.25234",54351
"RUS.25235",54354
"RUS.25236",48691
"RUS.25237",48691
"RUS.25238",48691
"RUS.25239",48691
"RUS.25240",48691
"RUS.25241",48691
"RUS.25242",60938
"RUS.25243",60938
"RUS.25244",60938
"RUS.25245",60938
"RUS.25246",60938
"RUS.25247",60938
"RUS.25248",60938
"RUS.25249",60938
"RUS.25250",60938
"RUS.25251",48691
"RUS.25252",48691
"RUS.25253",48691
"RUS.25254",48691
"RUS.25255",48691
"RUS.25256",48691
"RUS.25257",48691
"RUS.25258",48691
"RUS.25259",48691
"RUS.25260",48691
"RUS.25261",48691
"RUS.25262",48691
"RUS.25263",48691
"RUS.25264",48691
"RUS.25265",48691
"RUS.25266",60938
"RUS.25267",60938
"RUS.25268",54493
"RUS.25269",54493
"RUS.25270",59137
"RUS.25271",54493
"RUS.25272",54493
"RUS.25273",54493
"RUS.25274",54493
"RUS.25275",54493
"RUS.25276",54493
"RUS.25277",54493
"RUS.25278",54493
"RUS.25279",54493
"RUS.25280",54493
"RUS.25281",54645
"RUS.25282",55058
"RUS.25283",52809
"RUS.25284",52809
"RUS.25285",52809
"RUS.25286",52809
"RUS.25287",53110
"RUS.25288",54653
"RUS.25289",54502
"RUS.25290",48691
"RUS.25291",48691
"RUS.25292",48691
"RUS.25293",48691
"RUS.25294",48691
"RUS.25295",60938
"RUS.25296",60938
"RUS.25297",60938
"RUS.25298",60938
"RUS.25299",60938
"RUS.25300",60938
"RUS.25301",60938
"RUS.25302",60938
"RUS.25303",60938
"RUS.25304",60938
"RUS.25305",48691
"RUS.25306",48691
"RUS.25307",48691
"RUS.25308",48691
"RUS.25309",48691
"RUS.25310",48691
"RUS.25311",48691
"RUS.25312",48691
"RUS.25313",48691
"RUS.25314",48691
"RUS.25315",48691
"RUS.25316",48691
"RUS.25317",48691
"RUS.25318",60938
"RUS.25319",48691
"RUS.25320",60938
"RUS.25321",60938
"RUS.25322",60938
"RUS.25323",59137
"RUS.25324",59137
"RUS.25325",54493
"RUS.25326",54493
"RUS.25327",54493
"RUS.25328",54493
"RUS.25329",54493
"RUS.25330",54493
"RUS.25331",54493
"RUS.25332",54493
"RUS.25333",54788
"RUS.25334",54644
"RUS.25335",54645
"RUS.25336",55058
"RUS.25337",55058
"RUS.25338",52809
"RUS.25339",52809
"RUS.25340",52809
"RUS.25341",53110
"RUS.25342",54931
"RUS.25343",54653
"RUS.25344",48691
"RUS.25345",48691
"RUS.25346",48691
"RUS.25347",48691
"RUS.25348",60938
"RUS.25349",60938
"RUS.25350",60938
"RUS.25351",60938
"RUS.25352",60938
"RUS.25353",60938
"RUS.25354",60938
"RUS.25355",60938
"RUS.25356",60938
"RUS.25357",60938
"RUS.25358",48691
"RUS.25359",48691
"RUS.25360",48691
"RUS.25361",48691
"RUS.25362",48691
"RUS.25363",48691
"RUS.25364",48691
"RUS.25365",48691
"RUS.25366",48691
"RUS.25367",48691
"RUS.25368",48691
"RUS.25369",48691
"RUS.25370",48691
"RUS.25371",60938
"RUS.25372",60938
"RUS.25373",60938
"RUS.25374",60938
"RUS.25375",59137
"RUS.25376",59137
"RUS.25377",59137
"RUS.25378",59137
"RUS.25379",59137
"RUS.25380",54493
"RUS.25381",54493
"RUS.25382",54493
"RUS.25383",54493
"RUS.25384",54788
"RUS.25385",54788
"RUS.25386",54788
"RUS.25387",54788
"RUS.25388",54788
"RUS.25389",55058
"RUS.25390",55058
"RUS.25391",52809
"RUS.25392",52809
"RUS.25393",53110
"RUS.25394",53110
"RUS.25395",54931
"RUS.25396",48691
"RUS.25397",48691
"RUS.25398",48691
"RUS.25399",48691
"RUS.25400",48691
"RUS.25401",60938
"RUS.25402",60938
"RUS.25403",60938
"RUS.25404",60938
"RUS.25405",60938
"RUS.25406",60938
"RUS.25407",60938
"RUS.25408",60938
"RUS.25409",48691
"RUS.25410",48691
"RUS.25411",48691
"RUS.25412",48691
"RUS.25413",48691
"RUS.25414",48691
"RUS.25415",48691
"RUS.25416",48691
"RUS.25417",48691
"RUS.25418",48691
"RUS.25419",48691
"RUS.25420",48691
"RUS.25421",48691
"RUS.25422",48691
"RUS.25423",60938
"RUS.25424",60938
"RUS.25425",60938
"RUS.25426",60938
"RUS.25427",59137
"RUS.25428",59137
"RUS.25429",59137
"RUS.25430",59137
"RUS.25431",59137
"RUS.25432",56623
"RUS.25433",54493
"RUS.25434",54493
"RUS.25435",54788
"RUS.25436",54788
"RUS.25437",54788
"RUS.25438",54788
"RUS.25439",54788
"RUS.25440",54924
"RUS.25441",55058
"RUS.25442",55058
"RUS.25443",52809
"RUS.25444",52809
"RUS.25445",52809
"RUS.25446",54931
"RUS.25447",54931
"RUS.25448",48691
"RUS.25449",48691
"RUS.25450",48691
"RUS.25451",48691
"RUS.25452",48691
"RUS.25453",48691
"RUS.25454",60938
"RUS.25455",60938
"RUS.25456",60938
"RUS.25457",60938
"RUS.25458",60938
"RUS.25459",60938
"RUS.25460",60938
"RUS.25461",60938
"RUS.25462",48691
"RUS.25463",48691
"RUS.25464",48691
"RUS.25465",48691
"RUS.25466",48691
"RUS.25467",48691
"RUS.25468",48691
"RUS.25469",48691
"RUS.25470",48691
"RUS.25471",48691
"RUS.25472",48691
"RUS.25473",48691
"RUS.25474",48691
"RUS.25475",48691
"RUS.25476",60938
"RUS.25477",60938
"RUS.25478",60938
"RUS.25479",60938
"RUS.25480",59137
"RUS.25481",59137
"RUS.25482",59137
"RUS.25483",59137
"RUS.25484",59137
"RUS.25485",56623
"RUS.25486",54493
"RUS.25487",54493
"RUS.25488",54788
"RUS.25489",54788
"RUS.25490",54788
"RUS.25491",54788
"RUS.25492",54788
"RUS.25493",55057
"RUS.25494",55058
"RUS.25495",55058
"RUS.25496",55714
"RUS.25497",52809
"RUS.25498",52809
"RUS.25499",55064
"RUS.25500",55064
"RUS.25501",48691
"RUS.25502",48691
"RUS.25503",48691
"RUS.25504",48691
"RUS.25505",48691
"RUS.25506",48691
"RUS.25507",48691
"RUS.25508",60938
"RUS.25509",60938
"RUS.25510",60938
"RUS.25511",60938
"RUS.25512",60938
"RUS.25513",60938
"RUS.25514",60938
"RUS.25515",60938
"RUS.25516",48691
"RUS.25517",48691
"RUS.25518",48691
"RUS.25519",48691
"RUS.25520",48691
"RUS.25521",48691
"RUS.25522",48691
"RUS.25523",48691
"RUS.25524",48691
"RUS.25525",48691
"RUS.25526",48691
"RUS.25527",48691
"RUS.25528",48691
"RUS.25529",60938
"RUS.25530",60938
"RUS.25531",60938
"RUS.25532",60938
"RUS.25533",59137
"RUS.25534",59137
"RUS.25535",59137
"RUS.25536",59137
"RUS.25537",59137
"RUS.25538",56623
"RUS.25539",54493
"RUS.25540",54493
"RUS.25541",54788
"RUS.25542",54788
"RUS.25543",54788
"RUS.25544",54788
"RUS.25545",54788
"RUS.25546",55190
"RUS.25547",55191
"RUS.25548",55714
"RUS.25549",55714
"RUS.25550",52809
"RUS.25551",52809
"RUS.25552",55064
"RUS.25553",48691
"RUS.25554",48691
"RUS.25555",48691
"RUS.25556",48691
"RUS.25557",48691
"RUS.25558",48691
"RUS.25559",48691
"RUS.25560",48691
"RUS.25561",60938
"RUS.25562",60938
"RUS.25563",60938
"RUS.25564",60938
"RUS.25565",60938
"RUS.25566",60938
"RUS.25567",60938
"RUS.25568",48691
"RUS.25569",48691
"RUS.25570",48691
"RUS.25571",48691
"RUS.25572",48691
"RUS.25573",48691
"RUS.25574",48691
"RUS.25575",48691
"RUS.25576",48691
"RUS.25577",48691
"RUS.25578",48691
"RUS.25579",60938
"RUS.25580",60938
"RUS.25581",60938
"RUS.25582",60938
"RUS.25583",60938
"RUS.25584",60938
"RUS.25585",59137
"RUS.25586",59137
"RUS.25587",59137
"RUS.25588",59137
"RUS.25589",59137
"RUS.25590",56623
"RUS.25591",56623
"RUS.25592",54493
"RUS.25593",54493
"RUS.25594",54788
"RUS.25595",54788
"RUS.25596",54788
"RUS.25597",54788
"RUS.25598",55323
"RUS.25599",55324
"RUS.25600",55714
"RUS.25601",55714
"RUS.25602",52809
"RUS.25603",52809
"RUS.25604",55330
"RUS.25605",55330
"RUS.25606",48691
"RUS.25607",48691
"RUS.25608",48691
"RUS.25609",48691
"RUS.25610",48691
"RUS.25611",48691
"RUS.25612",48691
"RUS.25613",48691
"RUS.25614",48691
"RUS.25615",60938
"RUS.25616",60938
"RUS.25617",60938
"RUS.25618",60938
"RUS.25619",60938
"RUS.25620",60938
"RUS.25621",60938
"RUS.25622",60938
"RUS.25623",48691
"RUS.25624",48691
"RUS.25625",48691
"RUS.25626",60938
"RUS.25627",60938
"RUS.25628",60938
"RUS.25629",48691
"RUS.25630",48691
"RUS.25631",60938
"RUS.25632",60938
"RUS.25633",60938
"RUS.25634",60938
"RUS.25635",60938
"RUS.25636",60938
"RUS.25637",60938
"RUS.25638",60938
"RUS.25639",59137
"RUS.25640",59137
"RUS.25641",59137
"RUS.25642",59137
"RUS.25643",56623
"RUS.25644",56623
"RUS.25645",54493
"RUS.25646",54493
"RUS.25647",54788
"RUS.25648",54788
"RUS.25649",54788
"RUS.25650",54788
"RUS.25651",55451
"RUS.25652",55714
"RUS.25653",55714
"RUS.25654",52809
"RUS.25655",52809
"RUS.25656",55719
"RUS.25657",55458
"RUS.25658",48691
"RUS.25659",48691
"RUS.25660",48691
"RUS.25661",48691
"RUS.25662",48691
"RUS.25663",48691
"RUS.25664",48691
"RUS.25665",48691
"RUS.25666",48691
"RUS.25667",48691
"RUS.25668",60938
"RUS.25669",60938
"RUS.25670",60938
"RUS.25671",60938
"RUS.25672",60938
"RUS.25673",60938
"RUS.25674",60938
"RUS.25675",60938
"RUS.25676",60938
"RUS.25677",60938
"RUS.25678",60938
"RUS.25679",60938
"RUS.25680",60938
"RUS.25681",60938
"RUS.25682",60938
"RUS.25683",60938
"RUS.25684",60938
"RUS.25685",60938
"RUS.25686",60938
"RUS.25687",60938
"RUS.25688",60938
"RUS.25689",59137
"RUS.25690",59137
"RUS.25691",59137
"RUS.25692",59137
"RUS.25693",59137
"RUS.25694",59137
"RUS.25695",56623
"RUS.25696",56623
"RUS.25697",54493
"RUS.25698",54788
"RUS.25699",54788
"RUS.25700",54788
"RUS.25701",54788
"RUS.25702",55584
"RUS.25703",55714
"RUS.25704",55845
"RUS.25705",52809
"RUS.25706",52809
"RUS.25707",55719
"RUS.25708",55590
"RUS.25709",63692
"RUS.25710",48691
"RUS.25711",48691
"RUS.25712",48691
"RUS.25713",48691
"RUS.25714",48691
"RUS.25715",48691
"RUS.25716",48691
"RUS.25717",48691
"RUS.25718",48691
"RUS.25719",48691
"RUS.25720",48691
"RUS.25721",48691
"RUS.25722",48691
"RUS.25723",48691
"RUS.25724",60938
"RUS.25725",60938
"RUS.25726",60938
"RUS.25727",60938
"RUS.25728",60938
"RUS.25729",60938
"RUS.25730",60938
"RUS.25731",60938
"RUS.25732",60938
"RUS.25733",60938
"RUS.25734",60938
"RUS.25735",60938
"RUS.25736",60938
"RUS.25737",60938
"RUS.25738",60938
"RUS.25739",60938
"RUS.25740",60938
"RUS.25741",60938
"RUS.25742",60938
"RUS.25743",59137
"RUS.25744",59137
"RUS.25745",59137
"RUS.25746",59137
"RUS.25747",59137
"RUS.25748",59137
"RUS.25749",59137
"RUS.25750",56623
"RUS.25751",56623
"RUS.25752",54788
"RUS.25753",54788
"RUS.25754",54788
"RUS.25755",54788
"RUS.25756",56623
"RUS.25757",55712
"RUS.25758",55713
"RUS.25759",55714
"RUS.25760",55845
"RUS.25761",55845
"RUS.25762",56494
"RUS.25763",55981
"RUS.25764",55719
"RUS.25765",63692
"RUS.25766",48691
"RUS.25767",48691
"RUS.25768",48691
"RUS.25769",48691
"RUS.25770",48691
"RUS.25771",48691
"RUS.25772",48691
"RUS.25773",48691
"RUS.25774",48691
"RUS.25775",48691
"RUS.25776",48691
"RUS.25777",48691
"RUS.25778",48691
"RUS.25779",60938
"RUS.25780",60938
"RUS.25781",60938
"RUS.25782",60938
"RUS.25783",60938
"RUS.25784",60938
"RUS.25785",60938
"RUS.25786",60938
"RUS.25787",60938
"RUS.25788",60938
"RUS.25789",60938
"RUS.25790",60938
"RUS.25791",60938
"RUS.25792",60938
"RUS.25793",60938
"RUS.25794",60938
"RUS.25795",60938
"RUS.25796",60938
"RUS.25797",60938
"RUS.25798",60938
"RUS.25799",59137
"RUS.25800",59137
"RUS.25801",59137
"RUS.25802",59137
"RUS.25803",59137
"RUS.25804",59137
"RUS.25805",59137
"RUS.25806",56623
"RUS.25807",56623
"RUS.25808",54788
"RUS.25809",54788
"RUS.25810",54788
"RUS.25811",54788
"RUS.25812",56623
"RUS.25813",55713
"RUS.25814",55844
"RUS.25815",55977
"RUS.25816",55977
"RUS.25817",56494
"RUS.25818",55981
"RUS.25819",55850
"RUS.25820",63692
"RUS.25821",48691
"RUS.25822",48691
"RUS.25823",48691
"RUS.25824",48691
"RUS.25825",48691
"RUS.25826",48691
"RUS.25827",48691
"RUS.25828",48691
"RUS.25829",48691
"RUS.25830",48691
"RUS.25831",48691
"RUS.25832",48691
"RUS.25833",48691
"RUS.25834",60938
"RUS.25835",60938
"RUS.25836",60938
"RUS.25837",60938
"RUS.25838",60938
"RUS.25839",60938
"RUS.25840",60938
"RUS.25841",60938
"RUS.25842",60938
"RUS.25843",60938
"RUS.25844",60938
"RUS.25845",60938
"RUS.25846",60938
"RUS.25847",60938
"RUS.25848",60938
"RUS.25849",60938
"RUS.25850",60938
"RUS.25851",60938
"RUS.25852",60938
"RUS.25853",60938
"RUS.25854",59137
"RUS.25855",59137
"RUS.25856",59137
"RUS.25857",59137
"RUS.25858",59137
"RUS.25859",59137
"RUS.25860",59137
"RUS.25861",56623
"RUS.25862",56623
"RUS.25863",54788
"RUS.25864",54788
"RUS.25865",54788
"RUS.25866",54788
"RUS.25867",56623
"RUS.25868",55713
"RUS.25869",55975
"RUS.25870",55977
"RUS.25871",56234
"RUS.25872",56494
"RUS.25873",55981
"RUS.25874",55981
"RUS.25875",63692
"RUS.25876",63692
"RUS.25877",63692
"RUS.25878",48691
"RUS.25879",48691
"RUS.25880",48691
"RUS.25881",60938
"RUS.25882",60938
"RUS.25883",60938
"RUS.25884",48691
"RUS.25885",48691
"RUS.25886",48691
"RUS.25887",48691
"RUS.25888",48691
"RUS.25889",60938
"RUS.25890",60938
"RUS.25891",60938
"RUS.25892",60938
"RUS.25893",60938
"RUS.25894",60938
"RUS.25895",60938
"RUS.25896",60938
"RUS.25897",60938
"RUS.25898",60938
"RUS.25899",60938
"RUS.25900",60938
"RUS.25901",60938
"RUS.25902",60938
"RUS.25903",60938
"RUS.25904",60938
"RUS.25905",60938
"RUS.25906",60938
"RUS.25907",60938
"RUS.25908",59137
"RUS.25909",59137
"RUS.25910",59137
"RUS.25911",59137
"RUS.25912",59137
"RUS.25913",59137
"RUS.25914",59137
"RUS.25915",56623
"RUS.25916",56623
"RUS.25917",56623
"RUS.25918",54788
"RUS.25919",54788
"RUS.25920",54788
"RUS.25921",56623
"RUS.25922",56623
"RUS.25923",56103
"RUS.25924",56104
"RUS.25925",56234
"RUS.25926",56494
"RUS.25927",56237
"RUS.25928",56108
"RUS.25929",63692
"RUS.25930",63692
"RUS.25931",63692
"RUS.25932",63692
"RUS.25933",48691
"RUS.25934",48691
"RUS.25935",60938
"RUS.25936",60938
"RUS.25937",60938
"RUS.25938",60938
"RUS.25939",60938
"RUS.25940",48691
"RUS.25941",48691
"RUS.25942",48691
"RUS.25943",60938
"RUS.25944",60938
"RUS.25945",60938
"RUS.25946",60938
"RUS.25947",60938
"RUS.25948",60938
"RUS.25949",60938
"RUS.25950",60938
"RUS.25951",60938
"RUS.25952",60938
"RUS.25953",60938
"RUS.25954",60938
"RUS.25955",60938
"RUS.25956",60938
"RUS.25957",60938
"RUS.25958",60938
"RUS.25959",60938
"RUS.25960",60938
"RUS.25961",60938
"RUS.25962",60938
"RUS.25963",59137
"RUS.25964",59137
"RUS.25965",59137
"RUS.25966",59137
"RUS.25967",59137
"RUS.25968",59137
"RUS.25969",56623
"RUS.25970",56623
"RUS.25971",56623
"RUS.25972",54788
"RUS.25973",54788
"RUS.25974",56623
"RUS.25975",56623
"RUS.25976",56103
"RUS.25977",56232
"RUS.25978",56234
"RUS.25979",56493
"RUS.25980",56494
"RUS.25981",56237
"RUS.25982",63692
"RUS.25983",63692
"RUS.25984",63692
"RUS.25985",63692
"RUS.25986",48691
"RUS.25987",48691
"RUS.25988",60938
"RUS.25989",60938
"RUS.25990",60938
"RUS.25991",60938
"RUS.25992",60938
"RUS.25993",48691
"RUS.25994",48691
"RUS.25995",48691
"RUS.25996",60938
"RUS.25997",60938
"RUS.25998",60938
"RUS.25999",60938
"RUS.26000",60938
"RUS.26001",60938
"RUS.26002",60938
"RUS.26003",60938
"RUS.26004",60938
"RUS.26005",60938
"RUS.26006",60938
"RUS.26007",60938
"RUS.26008",60938
"RUS.26009",60938
"RUS.26010",60938
"RUS.26011",60938
"RUS.26012",60938
"RUS.26013",60938
"RUS.26014",60938
"RUS.26015",60938
"RUS.26016",59137
"RUS.26017",59137
"RUS.26018",59137
"RUS.26019",59137
"RUS.26020",59137
"RUS.26021",59137
"RUS.26022",56623
"RUS.26023",56623
"RUS.26024",56623
"RUS.26025",54788
"RUS.26026",54788
"RUS.26027",56623
"RUS.26028",56623
"RUS.26029",56623
"RUS.26030",56360
"RUS.26031",56361
"RUS.26032",56362
"RUS.26033",56493
"RUS.26034",56494
"RUS.26035",56495
"RUS.26036",63692
"RUS.26037",63692
"RUS.26038",63692
"RUS.26039",63692
"RUS.26040",63692
"RUS.26041",48691
"RUS.26042",60938
"RUS.26043",60938
"RUS.26044",60938
"RUS.26045",60938
"RUS.26046",60938
"RUS.26047",60938
"RUS.26048",60938
"RUS.26049",48691
"RUS.26050",60938
"RUS.26051",60938
"RUS.26052",60938
"RUS.26053",60938
"RUS.26054",60938
"RUS.26055",60938
"RUS.26056",60938
"RUS.26057",60938
"RUS.26058",60938
"RUS.26059",60938
"RUS.26060",60938
"RUS.26061",60938
"RUS.26062",60938
"RUS.26063",60938
"RUS.26064",60938
"RUS.26065",60938
"RUS.26066",60938
"RUS.26067",60938
"RUS.26068",60938
"RUS.26069",60938
"RUS.26070",59137
"RUS.26071",59137
"RUS.26072",59137
"RUS.26073",59137
"RUS.26074",56623
"RUS.26075",56623
"RUS.26076",56623
"RUS.26077",56623
"RUS.26078",56623
"RUS.26079",54788
"RUS.26080",54788
"RUS.26081",56623
"RUS.26082",56623
"RUS.26083",56623
"RUS.26084",56490
"RUS.26085",56491
"RUS.26086",56493
"RUS.26087",56494
"RUS.26088",56495
"RUS.26089",63692
"RUS.26090",63692
"RUS.26091",63692
"RUS.26092",63692
"RUS.26093",60938
"RUS.26094",60938
"RUS.26095",60938
"RUS.26096",60938
"RUS.26097",60938
"RUS.26098",60938
"RUS.26099",60938
"RUS.26100",60938
"RUS.26101",48691
"RUS.26102",60938
"RUS.26103",60938
"RUS.26104",60938
"RUS.26105",60938
"RUS.26106",60938
"RUS.26107",60938
"RUS.26108",60938
"RUS.26109",60938
"RUS.26110",60938
"RUS.26111",60938
"RUS.26112",60938
"RUS.26113",60938
"RUS.26114",60938
"RUS.26115",60938
"RUS.26116",60938
"RUS.26117",60938
"RUS.26118",60938
"RUS.26119",60938
"RUS.26120",60938
"RUS.26121",60938
"RUS.26122",60938
"RUS.26123",59137
"RUS.26124",59137
"RUS.26125",59137
"RUS.26126",56623
"RUS.26127",56623
"RUS.26128",56623
"RUS.26129",56623
"RUS.26130",56623
"RUS.26131",56623
"RUS.26132",56623
"RUS.26133",56623
"RUS.26134",56623
"RUS.26135",56623
"RUS.26136",56624
"RUS.26137",56626
"RUS.26138",56627
"RUS.26139",56628
"RUS.26140",63692
"RUS.26141",63692
"RUS.26142",63692
"RUS.26143",63692
"RUS.26144",63692
"RUS.26145",60938
"RUS.26146",60938
"RUS.26147",60938
"RUS.26148",60938
"RUS.26149",60938
"RUS.26150",60938
"RUS.26151",60938
"RUS.26152",60938
"RUS.26153",60938
"RUS.26154",60938
"RUS.26155",60938
"RUS.26156",60938
"RUS.26157",60938
"RUS.26158",60938
"RUS.26159",60938
"RUS.26160",60938
"RUS.26161",60938
"RUS.26162",60938
"RUS.26163",60938
"RUS.26164",60938
"RUS.26165",60938
"RUS.26166",60938
"RUS.26167",60938
"RUS.26168",60938
"RUS.26169",60938
"RUS.26170",60938
"RUS.26171",60938
"RUS.26172",60938
"RUS.26173",60938
"RUS.26174",60938
"RUS.26175",59137
"RUS.26176",59137
"RUS.26177",56623
"RUS.26178",56623
"RUS.26179",56623
"RUS.26180",56623
"RUS.26181",56623
"RUS.26182",56623
"RUS.26183",56623
"RUS.26184",56623
"RUS.26185",56623
"RUS.26186",56763
"RUS.26187",56765
"RUS.26188",63692
"RUS.26189",63692
"RUS.26190",63692
"RUS.26191",63692
"RUS.26192",63692
"RUS.26193",60938
"RUS.26194",60938
"RUS.26195",60938
