"cell","IPCC","IPCC_reduced"
"RUS.17170","cool_temperate_moist","temperate_moist"
"RUS.17171","cool_temperate_moist","temperate_moist"
"RUS.17172","cool_temperate_moist","temperate_moist"
"RUS.17173","cool_temperate_moist","temperate_moist"
"RUS.17174","cool_temperate_moist","temperate_moist"
"RUS.17175","cool_temperate_moist","temperate_moist"
"RUS.17176","cool_temperate_moist","temperate_moist"
"RUS.17177","cool_temperate_moist","temperate_moist"
"RUS.17178","cool_temperate_moist","temperate_moist"
"RUS.17179","cool_temperate_moist","temperate_moist"
"RUS.17180","cool_temperate_moist","temperate_moist"
"RUS.17181","cool_temperate_moist","temperate_moist"
"RUS.17182","cool_temperate_moist","temperate_moist"
"RUS.17183","cool_temperate_moist","temperate_moist"
"RUS.17184","cool_temperate_moist","temperate_moist"
"RUS.17185","cool_temperate_moist","temperate_moist"
"RUS.17186","cool_temperate_moist","temperate_moist"
"RUS.17187","cool_temperate_moist","temperate_moist"
"RUS.17188","cool_temperate_moist","temperate_moist"
"RUS.17189","cool_temperate_moist","temperate_moist"
"RUS.17190","cool_temperate_moist","temperate_moist"
"RUS.17191","cool_temperate_moist","temperate_moist"
"RUS.17192","cool_temperate_moist","temperate_moist"
"RUS.17193","cool_temperate_moist","temperate_moist"
"RUS.17194","boreal_moist","temperate_moist"
"RUS.17195","boreal_moist","temperate_moist"
"RUS.17196","boreal_moist","temperate_moist"
"RUS.17197","boreal_moist","temperate_moist"
"RUS.17198","boreal_moist","temperate_moist"
"RUS.17199","boreal_moist","temperate_moist"
"RUS.17200","boreal_moist","temperate_moist"
"RUS.17201","boreal_moist","temperate_moist"
"RUS.17217","cool_temperate_moist","temperate_moist"
"RUS.17218","cool_temperate_moist","temperate_moist"
"RUS.17219","cool_temperate_moist","temperate_moist"
"RUS.17220","cool_temperate_moist","temperate_moist"
"RUS.17221","cool_temperate_moist","temperate_moist"
"RUS.17222","cool_temperate_moist","temperate_moist"
"RUS.17223","cool_temperate_moist","temperate_moist"
"RUS.17224","cool_temperate_moist","temperate_moist"
"RUS.17225","cool_temperate_moist","temperate_moist"
"RUS.17226","cool_temperate_moist","temperate_moist"
"RUS.17227","cool_temperate_moist","temperate_moist"
"RUS.17228","cool_temperate_moist","temperate_moist"
"RUS.17229","cool_temperate_moist","temperate_moist"
"RUS.17230","cool_temperate_moist","temperate_moist"
"RUS.17231","cool_temperate_moist","temperate_moist"
"RUS.17232","cool_temperate_moist","temperate_moist"
"RUS.17233","cool_temperate_moist","temperate_moist"
"RUS.17234","cool_temperate_moist","temperate_moist"
"RUS.17235","cool_temperate_moist","temperate_moist"
"RUS.17236","cool_temperate_moist","temperate_moist"
"RUS.17237","cool_temperate_moist","temperate_moist"
"RUS.17238","cool_temperate_moist","temperate_moist"
"RUS.17239","cool_temperate_moist","temperate_moist"
"RUS.17240","cool_temperate_moist","temperate_moist"
"RUS.17241","cool_temperate_moist","temperate_moist"
"RUS.17242","cool_temperate_moist","temperate_moist"
"RUS.17243","cool_temperate_moist","temperate_moist"
"RUS.17244","cool_temperate_moist","temperate_moist"
"RUS.17245","boreal_moist","temperate_moist"
"RUS.17246","boreal_moist","temperate_moist"
"RUS.17247","boreal_moist","temperate_moist"
"RUS.17248","boreal_moist","temperate_moist"
"RUS.17249","boreal_moist","temperate_moist"
"RUS.17250","boreal_moist","temperate_moist"
"RUS.17264","cool_temperate_moist","temperate_moist"
"RUS.17265","cool_temperate_moist","temperate_moist"
"RUS.17266","cool_temperate_moist","temperate_moist"
"RUS.17267","cool_temperate_moist","temperate_moist"
"RUS.17268","cool_temperate_moist","temperate_moist"
"RUS.17269","cool_temperate_moist","temperate_moist"
"RUS.17270","cool_temperate_moist","temperate_moist"
"RUS.17271","cool_temperate_moist","temperate_moist"
"RUS.17272","cool_temperate_moist","temperate_moist"
"RUS.17273","cool_temperate_moist","temperate_moist"
"RUS.17274","cool_temperate_moist","temperate_moist"
"RUS.17275","cool_temperate_moist","temperate_moist"
"RUS.17276","cool_temperate_moist","temperate_moist"
"RUS.17277","cool_temperate_moist","temperate_moist"
"RUS.17278","cool_temperate_moist","temperate_moist"
"RUS.17279","cool_temperate_moist","temperate_moist"
"RUS.17280","cool_temperate_moist","temperate_moist"
"RUS.17281","cool_temperate_moist","temperate_moist"
"RUS.17282","cool_temperate_moist","temperate_moist"
"RUS.17283","cool_temperate_moist","temperate_moist"
"RUS.17284","cool_temperate_moist","temperate_moist"
"RUS.17285","cool_temperate_moist","temperate_moist"
"RUS.17286","cool_temperate_moist","temperate_moist"
"RUS.17287","cool_temperate_moist","temperate_moist"
"RUS.17288","cool_temperate_moist","temperate_moist"
"RUS.17289","cool_temperate_moist","temperate_moist"
"RUS.17290","cool_temperate_moist","temperate_moist"
"RUS.17291","cool_temperate_moist","temperate_moist"
"RUS.17292","boreal_moist","temperate_moist"
"RUS.17293","boreal_moist","temperate_moist"
"RUS.17294","boreal_moist","temperate_moist"
"RUS.17295","boreal_moist","temperate_moist"
"RUS.17296","boreal_moist","temperate_moist"
"RUS.17297","boreal_moist","temperate_moist"
"RUS.17308","cool_temperate_moist","temperate_moist"
"RUS.17309","cool_temperate_moist","temperate_moist"
"RUS.17310","cool_temperate_moist","temperate_moist"
"RUS.17311","cool_temperate_moist","temperate_moist"
"RUS.17312","cool_temperate_moist","temperate_moist"
"RUS.17313","cool_temperate_moist","temperate_moist"
"RUS.17314","cool_temperate_moist","temperate_moist"
"RUS.17315","cool_temperate_moist","temperate_moist"
"RUS.17316","cool_temperate_moist","temperate_moist"
"RUS.17317","cool_temperate_moist","temperate_moist"
"RUS.17318","cool_temperate_moist","temperate_moist"
"RUS.17319","cool_temperate_moist","temperate_moist"
"RUS.17320","cool_temperate_moist","temperate_moist"
"RUS.17321","cool_temperate_moist","temperate_moist"
"RUS.17322","cool_temperate_moist","temperate_moist"
"RUS.17323","cool_temperate_moist","temperate_moist"
"RUS.17324","cool_temperate_moist","temperate_moist"
"RUS.17325","cool_temperate_moist","temperate_moist"
"RUS.17326","cool_temperate_moist","temperate_moist"
"RUS.17327","cool_temperate_moist","temperate_moist"
"RUS.17328","cool_temperate_moist","temperate_moist"
"RUS.17329","cool_temperate_moist","temperate_moist"
"RUS.17330","cool_temperate_moist","temperate_moist"
"RUS.17331","cool_temperate_moist","temperate_moist"
"RUS.17332","cool_temperate_moist","temperate_moist"
"RUS.17333","cool_temperate_moist","temperate_moist"
"RUS.17334","boreal_moist","temperate_moist"
"RUS.17335","boreal_moist","temperate_moist"
"RUS.17336","boreal_moist","temperate_moist"
"RUS.17337","boreal_moist","temperate_moist"
"RUS.17338","boreal_moist","temperate_moist"
"RUS.17339","boreal_moist","temperate_moist"
"RUS.17349","cool_temperate_dry","temperate_dry"
"RUS.17350","cool_temperate_moist","temperate_moist"
"RUS.17351","cool_temperate_moist","temperate_moist"
"RUS.17352","cool_temperate_moist","temperate_moist"
"RUS.17353","cool_temperate_moist","temperate_moist"
"RUS.17354","cool_temperate_moist","temperate_moist"
"RUS.17355","cool_temperate_moist","temperate_moist"
"RUS.17356","cool_temperate_moist","temperate_moist"
"RUS.17357","cool_temperate_moist","temperate_moist"
"RUS.17358","cool_temperate_moist","temperate_moist"
"RUS.17359","cool_temperate_moist","temperate_moist"
"RUS.17360","cool_temperate_moist","temperate_moist"
"RUS.17361","cool_temperate_moist","temperate_moist"
"RUS.17362","cool_temperate_moist","temperate_moist"
"RUS.17363","cool_temperate_moist","temperate_moist"
"RUS.17364","cool_temperate_moist","temperate_moist"
"RUS.17365","cool_temperate_moist","temperate_moist"
"RUS.17366","cool_temperate_moist","temperate_moist"
"RUS.17367","cool_temperate_moist","temperate_moist"
"RUS.17368","cool_temperate_moist","temperate_moist"
"RUS.17369","cool_temperate_moist","temperate_moist"
"RUS.17370","cool_temperate_moist","temperate_moist"
"RUS.17371","cool_temperate_moist","temperate_moist"
"RUS.17372","cool_temperate_moist","temperate_moist"
"RUS.17373","cool_temperate_moist","temperate_moist"
"RUS.17374","boreal_moist","temperate_moist"
"RUS.17375","boreal_moist","temperate_moist"
"RUS.17376","boreal_moist","temperate_moist"
"RUS.17377","boreal_moist","temperate_moist"
"RUS.17378","boreal_moist","temperate_moist"
"RUS.17388","cool_temperate_dry","temperate_dry"
"RUS.17389","cool_temperate_moist","temperate_moist"
"RUS.17390","cool_temperate_moist","temperate_moist"
"RUS.17391","cool_temperate_moist","temperate_moist"
"RUS.17392","cool_temperate_moist","temperate_moist"
"RUS.17393","cool_temperate_moist","temperate_moist"
"RUS.17394","cool_temperate_moist","temperate_moist"
"RUS.17395","cool_temperate_moist","temperate_moist"
"RUS.17396","cool_temperate_moist","temperate_moist"
"RUS.17397","cool_temperate_moist","temperate_moist"
"RUS.17398","cool_temperate_moist","temperate_moist"
"RUS.17399","cool_temperate_moist","temperate_moist"
"RUS.17400","cool_temperate_moist","temperate_moist"
"RUS.17401","cool_temperate_moist","temperate_moist"
"RUS.17402","cool_temperate_moist","temperate_moist"
"RUS.17403","cool_temperate_moist","temperate_moist"
"RUS.17404","cool_temperate_moist","temperate_moist"
"RUS.17405","cool_temperate_moist","temperate_moist"
"RUS.17406","cool_temperate_moist","temperate_moist"
"RUS.17407","cool_temperate_moist","temperate_moist"
"RUS.17408","cool_temperate_moist","temperate_moist"
"RUS.17409","cool_temperate_moist","temperate_moist"
"RUS.17410","cool_temperate_moist","temperate_moist"
"RUS.17411","cool_temperate_moist","temperate_moist"
"RUS.17412","cool_temperate_moist","temperate_moist"
"RUS.17413","cool_temperate_moist","temperate_moist"
"RUS.17414","cool_temperate_moist","temperate_moist"
"RUS.17415","boreal_moist","temperate_moist"
"RUS.17416","boreal_moist","temperate_moist"
"RUS.17417","boreal_moist","temperate_moist"
"RUS.17418","boreal_moist","temperate_moist"
"RUS.17419","boreal_moist","temperate_moist"
"RUS.17420","warm_temperate_dry","temperate_dry"
"RUS.17429","cool_temperate_dry","temperate_dry"
"RUS.17430","cool_temperate_moist","temperate_moist"
"RUS.17431","cool_temperate_moist","temperate_moist"
"RUS.17432","cool_temperate_moist","temperate_moist"
"RUS.17433","cool_temperate_moist","temperate_moist"
"RUS.17434","cool_temperate_moist","temperate_moist"
"RUS.17435","cool_temperate_moist","temperate_moist"
"RUS.17436","cool_temperate_moist","temperate_moist"
"RUS.17437","cool_temperate_moist","temperate_moist"
"RUS.17438","cool_temperate_moist","temperate_moist"
"RUS.17439","cool_temperate_moist","temperate_moist"
"RUS.17440","cool_temperate_moist","temperate_moist"
"RUS.17441","cool_temperate_moist","temperate_moist"
"RUS.17442","cool_temperate_moist","temperate_moist"
"RUS.17443","cool_temperate_moist","temperate_moist"
"RUS.17444","cool_temperate_moist","temperate_moist"
"RUS.17445","cool_temperate_moist","temperate_moist"
"RUS.17446","cool_temperate_moist","temperate_moist"
"RUS.17447","cool_temperate_moist","temperate_moist"
"RUS.17448","cool_temperate_moist","temperate_moist"
"RUS.17449","cool_temperate_moist","temperate_moist"
"RUS.17450","cool_temperate_moist","temperate_moist"
"RUS.17451","cool_temperate_moist","temperate_moist"
"RUS.17452","cool_temperate_moist","temperate_moist"
"RUS.17453","cool_temperate_moist","temperate_moist"
"RUS.17454","cool_temperate_moist","temperate_moist"
"RUS.17455","cool_temperate_moist","temperate_moist"
"RUS.17456","cool_temperate_moist","temperate_moist"
"RUS.17457","cool_temperate_moist","temperate_moist"
"RUS.17458","boreal_moist","temperate_moist"
"RUS.17459","boreal_moist","temperate_moist"
"RUS.17460","boreal_moist","temperate_moist"
"RUS.17461","boreal_moist","temperate_moist"
"RUS.17462","boreal_moist","temperate_moist"
"RUS.17463","warm_temperate_dry","temperate_dry"
"RUS.17471","cool_temperate_dry","temperate_dry"
"RUS.17472","cool_temperate_dry","temperate_dry"
"RUS.17473","cool_temperate_moist","temperate_moist"
"RUS.17474","cool_temperate_moist","temperate_moist"
"RUS.17475","cool_temperate_moist","temperate_moist"
"RUS.17476","cool_temperate_moist","temperate_moist"
"RUS.17477","cool_temperate_moist","temperate_moist"
"RUS.17478","cool_temperate_moist","temperate_moist"
"RUS.17479","cool_temperate_moist","temperate_moist"
"RUS.17480","cool_temperate_moist","temperate_moist"
"RUS.17481","cool_temperate_moist","temperate_moist"
"RUS.17482","cool_temperate_moist","temperate_moist"
"RUS.17483","cool_temperate_moist","temperate_moist"
"RUS.17484","cool_temperate_moist","temperate_moist"
"RUS.17485","cool_temperate_moist","temperate_moist"
"RUS.17486","cool_temperate_moist","temperate_moist"
"RUS.17487","cool_temperate_moist","temperate_moist"
"RUS.17488","cool_temperate_moist","temperate_moist"
"RUS.17489","cool_temperate_moist","temperate_moist"
"RUS.17490","cool_temperate_moist","temperate_moist"
"RUS.17491","cool_temperate_moist","temperate_moist"
"RUS.17492","cool_temperate_moist","temperate_moist"
"RUS.17493","cool_temperate_moist","temperate_moist"
"RUS.17494","cool_temperate_moist","temperate_moist"
"RUS.17495","cool_temperate_moist","temperate_moist"
"RUS.17496","cool_temperate_moist","temperate_moist"
"RUS.17497","cool_temperate_moist","temperate_moist"
"RUS.17498","cool_temperate_moist","temperate_moist"
"RUS.17499","boreal_moist","temperate_moist"
"RUS.17500","boreal_moist","temperate_moist"
"RUS.17501","boreal_moist","temperate_moist"
"RUS.17502","boreal_moist","temperate_moist"
"RUS.17503","boreal_moist","temperate_moist"
"RUS.17504","boreal_moist","temperate_moist"
"RUS.17505","warm_temperate_dry","temperate_dry"
"RUS.17506","warm_temperate_dry","temperate_dry"
"RUS.17507","warm_temperate_dry","temperate_dry"
"RUS.17514","cool_temperate_dry","temperate_dry"
"RUS.17515","cool_temperate_dry","temperate_dry"
"RUS.17516","cool_temperate_dry","temperate_dry"
"RUS.17517","cool_temperate_moist","temperate_moist"
"RUS.17518","cool_temperate_moist","temperate_moist"
"RUS.17519","cool_temperate_moist","temperate_moist"
"RUS.17520","cool_temperate_moist","temperate_moist"
"RUS.17521","cool_temperate_moist","temperate_moist"
"RUS.17522","cool_temperate_moist","temperate_moist"
"RUS.17523","cool_temperate_moist","temperate_moist"
"RUS.17524","cool_temperate_moist","temperate_moist"
"RUS.17525","cool_temperate_moist","temperate_moist"
"RUS.17526","cool_temperate_moist","temperate_moist"
"RUS.17527","cool_temperate_moist","temperate_moist"
"RUS.17528","cool_temperate_moist","temperate_moist"
"RUS.17529","cool_temperate_moist","temperate_moist"
"RUS.17530","cool_temperate_moist","temperate_moist"
"RUS.17531","cool_temperate_moist","temperate_moist"
"RUS.17532","cool_temperate_moist","temperate_moist"
"RUS.17533","cool_temperate_moist","temperate_moist"
"RUS.17534","cool_temperate_moist","temperate_moist"
"RUS.17535","cool_temperate_moist","temperate_moist"
"RUS.17536","cool_temperate_moist","temperate_moist"
"RUS.17537","cool_temperate_moist","temperate_moist"
"RUS.17538","cool_temperate_moist","temperate_moist"
"RUS.17539","cool_temperate_moist","temperate_moist"
"RUS.17540","cool_temperate_moist","temperate_moist"
"RUS.17541","cool_temperate_moist","temperate_moist"
"RUS.17542","cool_temperate_moist","temperate_moist"
"RUS.17543","boreal_moist","temperate_moist"
"RUS.17544","boreal_moist","temperate_moist"
"RUS.17545","boreal_moist","temperate_moist"
"RUS.17546","boreal_moist","temperate_moist"
"RUS.17547","boreal_moist","temperate_moist"
"RUS.17548","warm_temperate_dry","temperate_dry"
"RUS.17549","warm_temperate_dry","temperate_dry"
"RUS.17550","warm_temperate_dry","temperate_dry"
"RUS.17551","warm_temperate_dry","temperate_dry"
"RUS.17552","warm_temperate_dry","temperate_dry"
"RUS.17559","cool_temperate_dry","temperate_dry"
"RUS.17560","cool_temperate_dry","temperate_dry"
"RUS.17561","cool_temperate_dry","temperate_dry"
"RUS.17562","cool_temperate_dry","temperate_dry"
"RUS.17563","cool_temperate_moist","temperate_moist"
"RUS.17564","cool_temperate_moist","temperate_moist"
"RUS.17565","cool_temperate_moist","temperate_moist"
"RUS.17566","cool_temperate_moist","temperate_moist"
"RUS.17567","cool_temperate_moist","temperate_moist"
"RUS.17568","cool_temperate_moist","temperate_moist"
"RUS.17569","cool_temperate_moist","temperate_moist"
"RUS.17570","cool_temperate_moist","temperate_moist"
"RUS.17571","cool_temperate_moist","temperate_moist"
"RUS.17572","cool_temperate_moist","temperate_moist"
"RUS.17573","cool_temperate_moist","temperate_moist"
"RUS.17574","cool_temperate_moist","temperate_moist"
"RUS.17575","cool_temperate_moist","temperate_moist"
"RUS.17576","cool_temperate_moist","temperate_moist"
"RUS.17577","cool_temperate_moist","temperate_moist"
"RUS.17578","cool_temperate_moist","temperate_moist"
"RUS.17579","cool_temperate_moist","temperate_moist"
"RUS.17580","cool_temperate_moist","temperate_moist"
"RUS.17581","cool_temperate_moist","temperate_moist"
"RUS.17582","cool_temperate_moist","temperate_moist"
"RUS.17583","cool_temperate_moist","temperate_moist"
"RUS.17584","cool_temperate_moist","temperate_moist"
"RUS.17585","cool_temperate_moist","temperate_moist"
"RUS.17586","cool_temperate_moist","temperate_moist"
"RUS.17587","cool_temperate_moist","temperate_moist"
"RUS.17588","cool_temperate_moist","temperate_moist"
"RUS.17589","boreal_moist","temperate_moist"
