"Nr","version","scenario","foodgroup","parent","functional_form_income","functional_form_z","functional_merging_add","z","gdp_scen","pop_scen","z_scen","calibration_type","calibration_start","calibration_end","para_1","para_2","para_3","para_4","para_5","para_6","R2","R2adj","start_1","start_2","start_3","start_4","start_5","start_6"
"781","new","SSP5","livst_milk","ruminants","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","new","SSP5","livst_milk","ruminants","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","new","SSP5","livst_milk","ruminants","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","new","SSP5","livst_milk","ruminants","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","new","SSP5","livst_milk","ruminants","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","new","SSP5","livst_rum","ruminants","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","new","SSP5","livst_rum","ruminants","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","new","SSP5","livst_rum","ruminants","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","new","SSP5","livst_rum","ruminants","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","new","SSP5","livst_rum","ruminants","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","new","SSP5","monogastrics","landanimals","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","new","SSP5","monogastrics","landanimals","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","new","SSP5","monogastrics","landanimals","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","new","SSP5","monogastrics","landanimals","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","new","SSP5","monogastrics","landanimals","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","new","SSP5","livst_chick","monogastrics","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","new","SSP5","livst_chick","monogastrics","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","new","SSP5","livst_chick","monogastrics","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","new","SSP5","livst_chick","monogastrics","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","new","SSP5","livst_chick","monogastrics","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","new","SSP5","livst_egg","monogastrics","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","new","SSP5","livst_egg","monogastrics","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","new","SSP5","livst_egg","monogastrics","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","new","SSP5","livst_egg","monogastrics","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","new","SSP5","livst_egg","monogastrics","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","new","SSP5","livst_pig","monogastrics","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","new","SSP5","livst_pig","monogastrics","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","new","SSP5","livst_pig","monogastrics","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","new","SSP5","livst_pig","monogastrics","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","new","SSP5","livst_pig","monogastrics","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","new","SSP5","plants","totalintake","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","new","SSP5","plants","totalintake","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","new","SSP5","plants","totalintake","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","new","SSP5","plants","totalintake","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","new","SSP5","plants","totalintake","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","new","SSP5","processed","plants","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","new","SSP5","processed","plants","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","new","SSP5","processed","plants","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","new","SSP5","processed","plants","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","new","SSP5","processed","plants","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","new","SSP5","oils","processed","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","new","SSP5","oils","processed","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","new","SSP5","oils","processed","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","new","SSP5","oils","processed","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","new","SSP5","oils","processed","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","new","SSP5","alcoholSugar","processed","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","new","SSP5","alcoholSugar","processed","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","new","SSP5","alcoholSugar","processed","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","new","SSP5","alcoholSugar","processed","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","new","SSP5","alcoholSugar","processed","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","new","SSP5","alcohol","alcoholSugar","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","new","SSP5","alcohol","alcoholSugar","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","new","SSP5","alcohol","alcoholSugar","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","new","SSP5","alcohol","alcoholSugar","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","new","SSP5","alcohol","alcoholSugar","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","new","SSP5","totalSugar","alcoholSugar","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","new","SSP5","totalSugar","alcoholSugar","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","new","SSP5","totalSugar","alcoholSugar","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","new","SSP5","totalSugar","alcoholSugar","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","new","SSP5","totalSugar","alcoholSugar","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","new","SSP5","molasses","totalSugar","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","new","SSP5","molasses","totalSugar","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","new","SSP5","molasses","totalSugar","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","new","SSP5","molasses","totalSugar","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","new","SSP5","molasses","totalSugar","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","new","SSP5","sugar","totalSugar","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","new","SSP5","sugar","totalSugar","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","new","SSP5","sugar","totalSugar","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","new","SSP5","sugar","totalSugar","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","new","SSP5","sugar","totalSugar","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","new","SSP5","sugr_beet","totalSugar","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","new","SSP5","sugr_beet","totalSugar","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","new","SSP5","sugr_beet","totalSugar","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","new","SSP5","sugr_beet","totalSugar","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","new","SSP5","sugr_beet","totalSugar","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","new","SSP5","sugr_cane","totalSugar","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","new","SSP5","sugr_cane","totalSugar","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","new","SSP5","sugr_cane","totalSugar","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","new","SSP5","sugr_cane","totalSugar","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","new","SSP5","sugr_cane","totalSugar","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","new","SSP5","nonprocessed","plants","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","new","SSP5","nonprocessed","plants","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","new","SSP5","nonprocessed","plants","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","new","SSP5","nonprocessed","plants","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","new","SSP5","nonprocessed","plants","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","new","SSP5","others","nonprocessed","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","new","SSP5","others","nonprocessed","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","new","SSP5","others","nonprocessed","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","new","SSP5","others","nonprocessed","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","new","SSP5","others","nonprocessed","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","new","SSP5","staples","nonprocessed","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","new","SSP5","staples","nonprocessed","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","new","SSP5","staples","nonprocessed","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","new","SSP5","staples","nonprocessed","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","new","SSP5","staples","nonprocessed","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","new","SSP5","rootsTubers","staples","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","new","SSP5","rootsTubers","staples","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","new","SSP5","rootsTubers","staples","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","new","SSP5","rootsTubers","staples","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","new","SSP5","rootsTubers","staples","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","new","SSP5","cassav_sp","rootsTubers","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","new","SSP5","cassav_sp","rootsTubers","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","new","SSP5","cassav_sp","rootsTubers","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","new","SSP5","cassav_sp","rootsTubers","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","new","SSP5","cassav_sp","rootsTubers","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","new","SSP5","potato","rootsTubers","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","new","SSP5","potato","rootsTubers","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","new","SSP5","potato","rootsTubers","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","new","SSP5","potato","rootsTubers","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","new","SSP5","potato","rootsTubers","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","new","SSP5","cerealRest","staples","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","new","SSP5","cerealRest","staples","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","new","SSP5","cerealRest","staples","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","new","SSP5","cerealRest","staples","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","new","SSP5","cerealRest","staples","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","new","SSP5","cereals","cerealRest","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","new","SSP5","cereals","cerealRest","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","new","SSP5","cereals","cerealRest","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","new","SSP5","cereals","cerealRest","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","new","SSP5","cereals","cerealRest","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","new","SSP5","maiz","cereals","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","new","SSP5","maiz","cereals","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","new","SSP5","maiz","cereals","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","new","SSP5","maiz","cereals","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","new","SSP5","maiz","cereals","y~a + b*x^c",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","new","SSP5","rapeseed","cereals","y~(a * x)/(b + x)",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","new","SSP5","rapeseed","cereals","y~a/x + b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","new","SSP5","rapeseed","cereals","y~a * x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","new","SSP5","rapeseed","cereals","y~a + x^b",NA,"1",NA,"SSP5","SSP5","SSP5","convergent","2010","2050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
